userId,itemId,rating,timestamp
5052052,58088,90955,1557801329
5052052,74101,4318,1557801329
5052052,62931,86385,1557801329
5052052,61371,42354,1557801329
5052052,85438,53585,1557801329
5052052,87128,58647,1557801329
5052052,27082,81971,1557801329
5052052,97581,37069,1557801329
5052052,128274,3808,1557801329
5052052,46221,43432,1557801329
5052052,37848,12259,1557801329
5052052,124864,21885,1557801329
5052052,138839,91263,1557801329
5052052,54276,35194,1557801329
5052052,32273,1450,1557801329
5052052,77167,43637,1557801329
5052052,46000,23483,1557801329
5052052,50770,6393,1557801329
5052052,91602,79639,1557801329
5052052,124053,18381,1557801329
5052052,109609,69265,1557801329
5052052,76749,48575,1557801329
5052052,150886,38832,1557801329
5052052,132764,87791,1557801329
5052052,47064,40302,1557801329
5052052,74100,93403,1557801329
5052052,91137,51976,1557801329
5052052,51707,52465,1557801329
5052052,148651,27548,1557801329
5052052,113815,60217,1557801329
5052052,140121,20419,1557801329
5052052,9821,4733,1557801329
5052052,13253,90868,1557801329
5052052,8768,91004,1557801329
5052052,5487,58993,1557801329
5052052,151042,80674,1557801329
5052052,129170,32372,1557801329
5052052,85475,73173,1557801329
5052052,100548,9178,1557801329
5052052,36148,74949,1557801329
5052052,46816,82246,1557801329
5052052,81763,79842,1557801329
5052052,70678,89843,1557801329
5052052,144399,94443,1557801329
5052052,5984,32981,1557801329
5052052,57387,75684,1557801329
5052052,73887,50471,1557801329
5052052,28680,39880,1557801329
5052052,82540,53111,1557801329
5052052,142150,44459,1557801329
5052052,55844,47310,1557801329
5052052,116089,2985,1557801329
5052052,123947,54773,1557801329
5052052,86609,20559,1557801329
5052052,144396,32938,1557801329
5052052,127534,81439,1557801329
5052052,99360,64509,1557801329
5052052,80995,42756,1557801329
5052052,58557,57877,1557801329
5052052,128776,81926,1557801329
5052052,41078,80508,1557801329
5052052,144770,1294,1557801329
5052052,95278,84919,1557801329
5052052,92363,8379,1557801329
5052052,7518,57330,1557801329
5052052,53423,25817,1557801329
5052052,52661,72701,1557801329
5052052,144704,82912,1557801329
5052052,61931,10486,1557801329
5052052,103145,4157,1557801329
5052052,62690,27472,1557801329
5052052,44435,29065,1557801329
5052052,35374,57880,1557801329
5052052,53356,85479,1557801329
5052052,56674,58736,1557801329
5052052,20779,94732,1557801329
5052052,130117,89206,1557801329
5052052,27534,36602,1557801329
5052052,109096,30867,1557801329
5052052,106212,96072,1557801329
5052052,100262,5163,1557801329
5052052,39445,36669,1557801329
5052052,12977,89573,1557801329
5052052,81205,85070,1557801329
5052052,127262,82074,1557801329
5052052,139757,10304,1557801329
5052052,45223,51848,1557801329
5052052,136310,65379,1557801329
5052052,145824,93972,1557801329
5052052,72672,69918,1557801329
5052052,49397,95206,1557801329
5052052,90312,43261,1557801329
5052052,110349,13854,1557801329
5052052,22128,94792,1557801329
5052052,12982,90447,1557801329
5052052,90715,87685,1557801329
5052052,21142,70286,1557801329
5052052,88262,8451,1557801329
5052052,29598,399,1557801329
5052052,137526,32336,1557801329
5052052,51734,37719,1557801329
5052052,114874,26781,1557801329
5052052,59722,88022,1557801329
5052052,45285,15487,1557801329
5052052,67497,47527,1557801329
5052052,95525,29953,1557801329
5052052,129193,96511,1557801329
5052052,105145,4794,1557801329
5052052,152424,50903,1557801329
5052052,34512,31186,1557801329
5052052,96305,14327,1557801329
5052052,96139,21197,1557801329
5052052,68174,3727,1557801329
5052052,144277,-633,1557801329
5052052,111387,67273,1557801329
5052052,52458,49939,1557801329
5052052,115335,27598,1557801329
5052052,19267,24111,1557801329
5052052,126574,24031,1557801329
5052052,50857,39526,1557801329
5052052,75118,52371,1557801329
5052052,56294,36939,1557801329
5052052,116546,11896,1557801329
5052052,65085,69583,1557801329
5052052,9648,85087,1557801329
5052052,62318,82817,1557801329
5052052,113665,58064,1557801329
5052052,28000,32262,1557801329
5052052,125368,39004,1557801329
5052052,61292,35846,1557801329
5052052,113155,84147,1557801329
5052052,89857,31147,1557801329
5052052,56990,53098,1557801329
5052052,20116,55402,1557801329
5052052,72889,80115,1557801329
5052052,13974,31480,1557801329
5052052,88743,50883,1557801329
5052052,150461,63878,1557801330
5052052,16006,3087,1557801330
5052052,139929,19832,1557801330
5052052,29427,57423,1557801330
5052052,43974,56601,1557801330
5052052,9669,64294,1557801330
5052052,114652,52262,1557801330
5052052,147879,48411,1557801330
5052052,124257,74224,1557801330
5052052,14398,19756,1557801330
5052052,94227,17262,1557801331
5052052,36593,82132,1557801330
5052052,141067,33213,1557801330
5052052,87808,19936,1557801330
5052052,130220,48863,1557801330
5052052,82317,38351,1557801330
5052052,126098,90248,1557801330
5052052,115003,97880,1557801330
5052052,105333,20667,1557801330
5052052,52459,3461,1557801330
5052052,12522,50888,1557801330
5052052,53497,9463,1557801330
5052052,117214,45915,1557801330
5052052,25854,13025,1557801330
5052052,22357,17638,1557801330
5052052,95202,73281,1557801330
5052052,105703,27820,1557801330
5052052,2392,55064,1557801330
5052052,26963,35519,1557801330
5052052,9204,86252,1557801330
5052052,66884,48008,1557801330
5052052,69022,67907,1557801330
5052052,108308,9278,1557801330
5052052,36310,56512,1557801330
5052052,89826,70014,1557801330
5052052,133444,90923,1557801330
5052052,41716,71260,1557801330
5052052,3111,15916,1557801330
5052052,47579,47989,1557801330
5052052,47619,23250,1557801330
5052052,93600,86347,1557801330
5052052,145732,70947,1557801330
5052052,145112,-396,1557801330
5052052,8566,11889,1557801330
5052052,46877,9362,1557801330
5052052,15631,32819,1557801330
5052052,38176,15348,1557801330
5052052,137347,21226,1557801330
5052052,51525,4490,1557801330
5052052,34465,32878,1557801330
5052052,41393,16368,1557801330
5052052,15078,62452,1557801330
5052052,122165,10822,1557801330
5052052,146762,54292,1557801330
5052052,113207,64500,1557801330
5052052,144444,51835,1557801330
5052052,46145,37976,1557801330
5052052,66955,21454,1557801330
5052052,32205,68828,1557801330
5052052,11971,55990,1557801330
5052052,11211,71815,1557801330
5052052,99526,91211,1557801330
5052052,143362,-324,1557801330
5052052,146147,28207,1557801330
5052052,59638,8501,1557801330
5052052,93660,74951,1557801330
5052052,113375,15227,1557801330
5052052,87611,91435,1557801330
5052052,119728,32092,1557801330
5052052,92569,72306,1557801330
5052052,11610,82717,1557801330
5052052,24305,34558,1557801330
5052052,111963,77648,1557801330
5052052,50709,30860,1557801330
5052052,153278,59534,1557801330
5052052,107072,58266,1557801330
5052052,82891,91940,1557801330
5052052,7452,69408,1557801330
5052052,1008,33503,1557801330
5052052,123715,27987,1557801330
5052052,149953,54935,1557801330
5052052,13806,80943,1557801330
5052052,40288,9915,1557801330
5052052,58776,5839,1557801330
5052052,89212,17546,1557801330
5052052,148253,75132,1557801330
5052052,90108,45392,1557801330
5052052,60312,10504,1557801330
5052052,12706,45218,1557801330
5052052,106630,1763,1557801330
5052052,2068,96905,1557801330
5052052,99073,68954,1557801330
5052052,108709,56412,1557801330
5052052,69588,47495,1557801330
5052052,84455,8505,1557801330
5052052,2566,91247,1557801330
5052052,73776,85298,1557801330
5052052,101311,90634,1557801330
5052052,49259,81221,1557801330
5052052,35048,7850,1557801330
5052052,49318,73754,1557801330
5052052,66817,95988,1557801330
5052052,72493,50857,1557801330
5052052,105981,14697,1557801330
5052052,106566,85352,1557801330
5052052,59052,89036,1557801330
5052052,121740,17869,1557801330
5052052,16281,64173,1557801330
5052052,74318,21437,1557801330
5052052,90237,70941,1557801330
5052052,122887,48908,1557801330
5052052,8975,6036,1557801330
5052052,76674,63575,1557801330
5052052,151214,71090,1557801330
5052052,17704,48659,1557801330
5052052,1662,60274,1557801330
5052052,137187,15728,1557801330
5052052,98543,-436,1557801330
5052052,104177,75686,1557801330
5052052,88704,69446,1557801330
5052052,108820,26865,1557801330
5052052,56184,59692,1557801330
5052052,139342,51507,1557801330
5052052,104868,70790,1557801330
5052052,78221,42934,1557801330
5052052,51556,79147,1557801330
5052052,48666,72335,1557801330
5052052,14535,79930,1557801330
5052052,109474,8012,1557801330
5052052,16347,81833,1557801330
5052052,99380,29864,1557801330
5052052,101693,36523,1557801330
5052052,33096,11658,1557801330
5052052,87423,96880,1557801330
5052052,30561,37423,1557801330
5052052,21678,13326,1557801330
5052052,66612,33898,1557801330
5052052,121025,58095,1557801330
5052052,85765,67195,1557801330
5052052,12105,71162,1557801330
5052052,60704,45796,1557801330
5052052,129388,5891,1557801330
5052052,36291,52537,1557801330
5052052,15617,92676,1557801330
5052052,103396,93540,1557801330
5052052,60570,30950,1557801330
5052052,15809,28887,1557801330
5052052,36428,86303,1557801330
5052052,2645,34950,1557801330
5052052,91411,45101,1557801330
5052052,152419,87748,1557801330
5052052,66258,48970,1557801330
5052052,39210,-781,1557801330
5052052,110,83297,1557801330
5052052,36063,76749,1557801330
5052052,92703,44684,1557801330
5052052,108064,-141,1557801330
5052052,107909,86993,1557801330
5052052,94744,15830,1557801330
5052052,55521,65922,1557801330
5052052,146773,13133,1557801330
5052052,126319,72419,1557801330
5052052,107915,95118,1557801330
5052052,89185,36023,1557801330
5052052,39622,3678,1557801330
5052052,119669,89292,1557801330
5052052,117279,62022,1557801330
5052052,100452,85380,1557801330
5052052,2234,37597,1557801330
5052052,130558,5716,1557801330
5052052,82677,10358,1557801330
5052052,37256,1804,1557801330
5052052,71940,74999,1557801330
5052052,10728,2860,1557801330
5052052,142014,76606,1557801330
5052052,136564,23143,1557801330
5052052,32656,36058,1557801330
5052052,27843,45855,1557801330
5052052,27315,17577,1557801330
5052052,92136,71924,1557801330
5052052,97250,31575,1557801330
5052052,18862,41908,1557801330
5052052,90322,52654,1557801330
5052052,73852,80385,1557801330
5052052,40756,14165,1557801330
5052052,104664,33150,1557801330
5052052,19464,70435,1557801330
5052052,37521,66570,1557801330
5052052,150693,79530,1557801330
5052052,147790,80477,1557801330
5052052,119194,57925,1557801330
5052052,90064,21917,1557801330
5052052,95263,6591,1557801330
5052052,102015,13986,1557801330
5052052,23951,44377,1557801330
5052052,144941,80367,1557801330
5052052,96934,76331,1557801330
5052052,151165,95752,1557801330
5052052,32308,20485,1557801330
5052052,30456,20709,1557801330
5052052,141128,74220,1557801330
5052052,98056,97200,1557801330
5052052,93726,79677,1557801330
5052052,36235,23239,1557801330
5052052,6970,48806,1557801330
5052052,119714,40582,1557801330
5052052,28914,87098,1557801330
5052052,6561,91539,1557801330
5052052,60877,30434,1557801330
5052052,148187,11846,1557801330
5052052,143324,67942,1557801330
5052052,140367,97278,1557801330
5052052,94009,55119,1557801330
5052052,60484,65642,1557801330
5052052,83654,17814,1557801330
5052052,149070,20285,1557801330
5052052,77944,95249,1557801330
5052052,18445,96659,1557801330
5052052,130915,76654,1557801330
5052052,91003,75,1557801330
5052052,75025,40615,1557801330
5052052,68986,56185,1557801330
5052052,53629,6615,1557801330
5052052,29830,31398,1557801330
5052052,27241,82939,1557801330
5052052,23998,88686,1557801330
5052052,58460,33730,1557801330
5052052,39589,72395,1557801330
5052052,66851,69131,1557801330
5052052,10465,69473,1557801330
5052052,49060,44987,1557801330
5052052,84833,2600,1557801330
5052052,26652,28556,1557801330
5052052,79060,17697,1557801330
5052052,154072,96785,1557801330
5052052,120668,86708,1557801330
5052052,127168,65729,1557801330
5052052,32568,79016,1557801330
5052052,52086,48381,1557801330
5052052,49285,97689,1557801330
5052052,36112,9461,1557801330
5052052,639,37826,1557801330
5052052,43594,57966,1557801330
5052052,38343,87180,1557801330
5052052,29055,85063,1557801330
5052052,32147,89235,1557801330
5052052,82128,20269,1557801330
5052052,30037,98379,1557801330
5052052,51161,87443,1557801330
5052052,84450,36354,1557801330
5052052,88605,652,1557801330
5052052,142631,42610,1557801330
5052052,124422,8626,1557801330
5052052,16680,49005,1557801330
5052052,27294,53846,1557801330
5052052,50531,72383,1557801330
5052052,22402,46033,1557801330
5052052,1123,14738,1557801330
5052052,88910,93358,1557801330
5052052,9070,8618,1557801330
5052052,109361,96906,1557801330
5052052,41147,27488,1557801330
5052052,12994,73972,1557801330
5052052,128385,11160,1557801330
5052052,112490,72988,1557801330
5052052,95612,43899,1557801330
5052052,123310,63668,1557801330
5052052,45806,88002,1557801330
5052052,52121,23875,1557801330
5052052,28930,23250,1557801330
5052052,113169,39712,1557801330
5052052,136190,25192,1557801330
5052052,83813,87318,1557801330
5052052,56969,21481,1557801330
5052052,22508,17363,1557801330
5052052,128812,71239,1557801330
5052052,71874,60394,1557801330
5052052,134067,63838,1557801330
5052052,14211,8714,1557801330
5052052,94204,39884,1557801330
5052052,9218,96294,1557801330
5052052,105306,8230,1557801330
5052052,4816,56301,1557801330
5052052,25839,93212,1557801330
5052052,96240,57169,1557801330
5052052,21319,21144,1557801330
5052052,88305,31037,1557801330
5052052,98220,93764,1557801330
5052052,81994,73610,1557801330
5052052,87719,42966,1557801330
5052052,115241,7480,1557801330
5052052,27262,6927,1557801330
5052052,145678,75580,1557801330
5052052,50237,43593,1557801330
5052052,19855,68728,1557801330
5052052,150786,2957,1557801330
5052052,66211,63851,1557801330
5052052,5609,57131,1557801330
5052052,9105,70134,1557801330
5052052,100003,86190,1557801330
5052052,93086,27264,1557801330
5052052,26250,22550,1557801330
5052052,152361,84,1557801330
5052052,139814,45669,1557801330
5052052,34136,85118,1557801330
5052052,76707,58403,1557801330
5052052,64005,264,1557801330
5052052,97523,94100,1557801330
5052052,124573,91361,1557801330
5052052,73381,5449,1557801330
5052052,18915,43538,1557801330
5052052,87107,93184,1557801330
5052052,18338,27617,1557801330
5052052,130213,48685,1557801330
5052052,63031,59867,1557801330
5052052,76486,30860,1557801330
5052052,152019,61280,1557801330
5052052,91664,27796,1557801330
5052052,112829,66486,1557801330
5052052,59307,39083,1557801330
5052052,33,21762,1557801330
5052052,102323,36759,1557801330
5052052,46416,17353,1557801330
5052052,12061,30808,1557801330
5052052,59792,33122,1557801330
5052052,34765,43407,1557801330
5052052,44273,75515,1557801330
5052052,146999,60645,1557801330
5052052,82906,80917,1557801330
5052052,153669,93478,1557801330
5052052,101792,58758,1557801330
5052052,42809,64599,1557801330
5052052,69739,39631,1557801330
5052052,63667,81947,1557801330
5052052,22905,79593,1557801330
5052052,23362,22518,1557801330
5052052,127855,20527,1557801330
5052052,30481,15315,1557801330
5052052,38419,33238,1557801330
5052052,147094,70743,1557801330
5052052,67802,49578,1557801330
5052052,88351,92614,1557801330
5052052,18888,77625,1557801330
5052052,103360,25602,1557801330
5052052,5973,74304,1557801330
5052052,109177,8017,1557801330
5052052,69809,43544,1557801330
5052052,99070,19744,1557801331
5052052,115484,55969,1557801331
5052052,135740,77160,1557801331
5052052,57860,33476,1557801331
5052052,39061,69558,1557801331
5052052,53760,32056,1557801331
5052052,7003,33260,1557801331
5052052,38680,74257,1557801331
5052052,95415,89336,1557801331
5052052,103228,14583,1557801331
5052052,48982,69090,1557801331
5052052,139462,34927,1557801331
5052052,153570,18867,1557801331
5052052,89265,94976,1557801331
5052052,70802,72757,1557801331
5052052,66765,3027,1557801331
5052052,12055,71716,1557801331
5052052,12168,58852,1557801331
5052052,36165,40609,1557801331
5052052,88848,48312,1557801331
5052052,134416,61630,1557801331
5052052,37426,61971,1557801331
5052052,89711,75282,1557801331
5052052,145787,35006,1557801331
5052052,38752,96079,1557801331
5052052,151943,31281,1557801331
5052052,70891,96695,1557801331
5052052,117339,65249,1557801331
5052052,15471,16488,1557801331
5052052,28573,93278,1557801331
5052052,10752,92482,1557801331
5052052,57221,69585,1557801331
5052052,13510,3731,1557801331
5052052,116517,61715,1557801331
5052052,63252,33719,1557801331
5052052,45387,81954,1557801331
5052052,106559,45690,1557801331
5052052,26645,19821,1557801331
5052052,17237,14153,1557801331
5052052,75764,49947,1557801331
5052052,145858,55580,1557801331
5052052,27161,87530,1557801331
5052052,69377,41058,1557801331
5052052,86311,55094,1557801331
5052052,92433,79709,1557801331
5052052,8490,29664,1557801331
5052052,21508,5158,1557801331
5052052,11318,26783,1557801331
5052052,55064,87718,1557801331
5052052,52953,74218,1557801331
5052052,94390,40967,1557801331
5052052,119224,81907,1557801331
5052052,93261,33540,1557801331
5052052,95213,44637,1557801331
5052052,144823,27427,1557801331
5052052,103336,41420,1557801331
5052052,83086,52326,1557801331
5052052,23619,33217,1557801331
5052052,39759,58166,1557801331
5052052,26840,12656,1557801331
5052052,31561,9839,1557801331
5052052,257,67469,1557801331
5052052,46799,60749,1557801331
5052052,59517,50611,1557801331
5052052,102523,94238,1557801331
5052052,86593,65761,1557801331
5052052,22791,71680,1557801331
5052052,147476,95819,1557801331
5052052,73234,87895,1557801331
5052052,72313,3764,1557801331
5052052,153404,24811,1557801331
5052052,83131,20049,1557801331
5052052,25293,12222,1557801331
5052052,24529,79377,1557801331
5052052,102450,25005,1557801331
5052052,152879,84805,1557801331
5052052,81467,53197,1557801331
5052052,29069,74186,1557801331
5052052,113871,80464,1557801331
5052052,56106,57557,1557801331
5052052,123791,22373,1557801331
5052052,61251,76647,1557801331
5052052,31186,22855,1557801331
5052052,88944,45925,1557801331
5052052,137907,7181,1557801331
5052052,135049,69644,1557801331
5052052,136898,54013,1557801331
5052052,145174,94828,1557801331
5052052,142482,21045,1557801331
5052052,102663,19613,1557801331
5052052,94812,57629,1557801331
5052052,33210,60908,1557801331
5052052,41175,38381,1557801331
5052052,14624,4350,1557801331
5052052,22392,38889,1557801331
5052052,76679,78235,1557801331
5052052,5292,58518,1557801331
5052052,150569,91079,1557801331
5052052,125593,10047,1557801331
5052052,94653,47272,1557801331
5052052,27601,25460,1557801331
5052052,7346,90071,1557801331
5052052,118735,68544,1557801331
5052052,40842,17642,1557801331
5052052,141019,52327,1557801331
5052052,66727,80746,1557801331
5052052,7447,41622,1557801331
5052052,86171,73757,1557801331
5052052,38279,90047,1557801331
5052052,91471,44834,1557801331
5052052,44537,92037,1557801331
5052052,118982,13808,1557801331
5052052,80589,32982,1557801331
5052052,30113,53692,1557801331
5052052,139741,44821,1557801331
5052052,144584,33342,1557801331
5052052,54229,66224,1557801331
5052052,50749,35185,1557801331
5052052,132173,5810,1557801331
5052052,23344,20806,1557801331
5052052,149900,25576,1557801331
5052052,30517,55801,1557801331
5052052,128889,89723,1557801331
5052052,114713,43968,1557801331
5052052,56596,86961,1557801331
5052052,63963,98426,1557801331
5052052,90223,74747,1557801331
5052052,136668,24561,1557801331
5052052,116184,48633,1557801331
5052052,81578,89274,1557801331
5052052,22934,21402,1557801331
5052052,36602,46239,1557801331
5052052,110028,11828,1557801331
5052052,132789,72855,1557801331
5052052,51063,5132,1557801331
5052052,17543,37360,1557801331
5052052,17537,32900,1557801331
5052052,82565,19840,1557801331
5052052,70118,72857,1557801331
5052052,23114,83601,1557801331
5052052,89390,41188,1557801331
5052052,75810,37426,1557801331
5052052,33563,46175,1557801331
5052052,54580,67605,1557801331
5052052,52685,60492,1557801331
5052052,35283,97077,1557801331
5052052,63148,66243,1557801331
5052052,71643,46495,1557801331
5052052,146696,97615,1557801331
5052052,101737,75712,1557801331
5052052,28359,14409,1557801331
5052052,57675,31168,1557801331
5052052,103999,74473,1557801331
5052052,16103,3148,1557801331
5052052,82083,8344,1557801331
5052052,82542,45798,1557801331
5052052,96395,26623,1557801331
5052052,132342,61575,1557801331
5052052,75546,42651,1557801331
5052052,110217,62059,1557801331
5052052,54202,6974,1557801331
5052052,84498,74303,1557801331
5052052,6880,8929,1557801331
5052052,6023,63327,1557801331
5052052,70857,52134,1557801331
5052052,41495,10155,1557801331
5052052,153665,15458,1557801331
5052052,100080,82653,1557801331
5052052,5046,13507,1557801331
5052052,153090,53239,1557801331
5052052,150550,67556,1557801331
5052052,106752,80080,1557801331
5052052,6355,63032,1557801331
5052052,120302,6624,1557801331
5052052,81387,80710,1557801331
5052052,145506,63077,1557801331
5052052,130531,72160,1557801331
5052052,86124,79317,1557801331
5052052,99905,39734,1557801331
5052052,82559,80537,1557801331
5052052,7959,15734,1557801331
5052052,2969,84081,1557801331
5052052,110928,81283,1557801331
5052052,103258,84085,1557801331
5052052,89804,87178,1557801331
5052052,149937,18243,1557801331
5052052,105826,66448,1557801331
5052052,103261,73142,1557801331
5052052,20224,64611,1557801331
5052052,10727,59319,1557801331
5052052,92577,42567,1557801331
5052052,7178,76863,1557801331
5052052,100181,40601,1557801331
5052052,32098,72891,1557801331
5052052,98709,52086,1557801331
5052052,132354,59103,1557801331
5052052,45499,98287,1557801331
5052052,65782,20012,1557801331
5052052,105334,13470,1557801331
5052052,108546,24606,1557801331
5052052,37708,85565,1557801331
5052052,58317,17527,1557801331
5052052,23427,59463,1557801331
5052052,83094,11081,1557801331
5052052,51597,76466,1557801331
5052052,135717,81171,1557801331
5052052,23852,70751,1557801331
5052052,38256,84872,1557801331
5052052,66013,88662,1557801331
5052052,143703,24829,1557801331
5052052,20471,83241,1557801331
5052052,101761,53373,1557801331
5052052,82347,24501,1557801331
5052052,73134,74628,1557801331
5052052,85095,36506,1557801331
5052052,130880,74693,1557801331
5052052,97942,12352,1557801331
5052052,100400,1192,1557801331
5052052,109160,62543,1557801331
5052052,16531,7821,1557801331
5052052,86736,17475,1557801331
5052052,125839,92724,1557801331
5052052,141708,31760,1557801331
5052052,15480,97908,1557801331
5052052,86625,22241,1557801331
5052052,97325,35674,1557801331
5052052,77456,71371,1557801331
5052052,144361,8695,1557801331
5052052,149616,94681,1557801331
5052052,92865,89117,1557801331
5052052,136567,92971,1557801331
5052052,87674,43469,1557801331
5052052,89754,36867,1557801331
5052052,121329,44301,1557801331
5052052,2331,51077,1557801331
5052052,29921,62313,1557801331
5052052,110006,49404,1557801331
5052052,106111,35201,1557801331
5052052,109821,61002,1557801331
5052052,81166,29157,1557801331
5052052,8913,36379,1557801331
5052052,17997,19176,1557801331
5052052,139254,30971,1557801331
5052052,9039,76399,1557801331
5052052,51903,39398,1557801331
5052052,90553,3951,1557801331
5052052,147833,24445,1557801331
5052052,57880,52421,1557801331
5052052,36472,36744,1557801331
5052052,90971,72940,1557801331
5052052,621,34165,1557801331
5052052,128765,8966,1557801331
5052052,101113,41141,1557801331
5052052,2710,85656,1557801331
5052052,23461,9198,1557801331
5052052,80163,6873,1557801331
5052052,90542,47173,1557801331
5052052,118545,58086,1557801331
5052052,33051,39099,1557801331
5052052,72594,80868,1557801331
5052052,66885,87013,1557801331
5052052,6836,24784,1557801331
5052052,87318,15165,1557801331
5052052,84389,67655,1557801331
5052052,77113,19857,1557801331
5052052,70513,57759,1557801331
5052052,12544,16800,1557801331
5052052,14428,82403,1557801331
5052052,145187,57704,1557801331
5052052,104414,62387,1557801332
5052052,12163,55102,1557801332
5052052,83137,20168,1557801332
5052052,29025,38022,1557801332
5052052,7890,89401,1557801332
5052052,19502,56876,1557801332
5052052,20291,694,1557801332
5052052,36847,85795,1557801332
5052052,10044,10557,1557801332
5052052,41062,48927,1557801332
5052052,19309,62759,1557801332
5052052,108694,63769,1557801332
5052052,14259,6045,1557801332
5052052,56759,45902,1557801332
5052052,117751,32811,1557801332
5052052,98415,44349,1557801332
5052052,87534,64709,1557801332
5052052,58023,6652,1557801332
5052052,50134,84470,1557801332
5052052,88364,31362,1557801332
5052052,72608,68697,1557801332
5052052,5374,33193,1557801332
5052052,40289,97646,1557801332
5052052,88019,4353,1557801332
5052052,67179,26446,1557801332
5052052,126432,48546,1557801332
5052052,129065,89329,1557801332
5052052,113000,47335,1557801332
5052052,74057,84876,1557801332
5052052,37279,52028,1557801332
5052052,10967,53427,1557801332
5052052,47202,21724,1557801332
5052052,59079,90123,1557801332
5052052,14687,96735,1557801332
5052052,78212,15666,1557801332
5052052,102201,535,1557801332
5052052,128409,94763,1557801332
5052052,7791,24740,1557801332
5052052,118945,80282,1557801332
5052052,110226,95139,1557801332
5052052,78962,22307,1557801332
5052052,89255,90849,1557801332
5052052,129050,96747,1557801332
5052052,81508,56281,1557801332
5052052,93609,49317,1557801332
5052052,91044,83484,1557801332
5052052,53554,73543,1557801332
5052052,43899,41629,1557801332
5052052,133734,74541,1557801332
5052052,29934,63317,1557801332
5052052,11663,67764,1557801332
5052052,64422,5719,1557801332
5052052,92200,16755,1557801332
5052052,140238,7363,1557801332
5052052,12223,28307,1557801332
5052052,61877,20150,1557801332
5052052,116882,16991,1557801332
5052052,29132,14630,1557801332
5052052,142831,9002,1557801332
5052052,2173,45744,1557801332
5052052,11644,26471,1557801332
5052052,46840,17558,1557801332
5052052,40442,4826,1557801332
5052052,153576,51121,1557801332
5052052,151380,49347,1557801332
5052052,63859,55161,1557801332
5052052,84424,48782,1557801332
5052052,137619,7356,1557801332
5052052,87084,55656,1557801332
5052052,22884,95325,1557801332
5052052,6776,11532,1557801332
5052052,1634,11891,1557801332
5052052,120437,84571,1557801332
5052052,83652,-230,1557801332
5052052,43031,36968,1557801332
5052052,99712,13291,1557801332
5052052,72104,36254,1557801332
5052052,112076,23849,1557801332
5052052,37053,56225,1557801332
5052052,126690,44407,1557801332
5052052,33488,37508,1557801332
5052052,13585,14020,1557801332
5052052,143125,27448,1557801332
5052052,85745,2770,1557801332
5052052,146632,37200,1557801332
5052052,65074,40855,1557801332
5052052,12316,87436,1557801332
5052052,39952,61944,1557801332
5052052,142954,87858,1557801332
5052052,77607,75949,1557801332
5052052,139268,35469,1557801332
5052052,77404,76789,1557801332
5052052,19968,18995,1557801332
5052052,70773,43100,1557801332
5052052,147873,25384,1557801332
